celeb_id,celeb_name,profession,famous_for,img_link,profile_link
nm1985859,Mia Wasikowska,Actress,Alice in Wonderland,"https://m.media-amazon.com/images/M/MV5BMTUzNzI0MDczN15BMl5BanBnXkFtZTgwNTQ0MjMxOTE@._V1_UY209_CR34,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1985859
nm0000411,Edward Furlong,Actor,Terminator 2: Judgment Day,"https://m.media-amazon.com/images/M/MV5BMTI1MzgxODkyMl5BMl5BanBnXkFtZTcwNTc1NDIzMQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000411
nm0913475,John David Washington,Actor,Tenet,"https://m.media-amazon.com/images/M/MV5BOTY4NDcyNDM5OF5BMl5BanBnXkFtZTgwMjk4Mzk0NTM@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0913475
nm8961313,Colton Ryan,Actor,Uncle Frank,"https://m.media-amazon.com/images/M/MV5BNTIxYThhODgtNTk4NS00MjliLWFkN2UtZGY4ZWY0Zjc4YWQ0XkEyXkFqcGdeQXVyNjU2OTgxMTM@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm8961313
nm1682420,Dustin Milligan,Actor,Schitt's Creek,"https://m.media-amazon.com/images/M/MV5BZDYwMTk2MTQtZTUzOC00NTYwLThhOGEtNjhiMGQyNWY0Njk4XkEyXkFqcGdeQXVyMTAxMzAxNDE0._V1_UY209_CR11,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1682420
nm1020089,Sally Hawkins,Actress,The Shape of Water,"https://m.media-amazon.com/images/M/MV5BODE4MDE0MDEzMl5BMl5BanBnXkFtZTgwNjI1NTU5MDE@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1020089
nm0316079,Paul Giamatti,Actor,Sideways,"https://m.media-amazon.com/images/M/MV5BOTc0MDAzMTU4N15BMl5BanBnXkFtZTcwNzA0NzcwNA@@._V1_UY209_CR11,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0316079
nm0000420,Valeria Golino,Actress,Rain Man,"https://m.media-amazon.com/images/M/MV5BMjE3MDAwMDk1N15BMl5BanBnXkFtZTYwNTAyNDk0._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000420
nm1982607,Kim Ok-bin,Actress,Bakjwi,"https://m.media-amazon.com/images/M/MV5BMThkNGRhYTEtYTMyNi00NjcwLTkzN2ItN2Y2ZGI5NjI4MjY5XkEyXkFqcGdeQXVyMjIyNzU0OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1982607
nm0292182,Laura Fraser,Actress,A Knight's Tale,"https://m.media-amazon.com/images/M/MV5BMTIzMjc0MzgxMl5BMl5BanBnXkFtZTcwNTY5NjQ2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0292182
nm0252238,Carmen Ejogo,Actress,Selma,"https://m.media-amazon.com/images/M/MV5BMjI4NzA5NzI0MV5BMl5BanBnXkFtZTcwNTY3MDY0Ng@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0252238
nm0001521,Mary McDonnell,Actress,Battlestar Galactica,"https://m.media-amazon.com/images/M/MV5BMjM5ODc4MTcwM15BMl5BanBnXkFtZTgwNjI2Njk3NTE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001521
nm2450512,Alice Kremelberg,Actress,Orange Is the New Black,"https://m.media-amazon.com/images/M/MV5BNWEwNDZkYjktM2EwZi00Y2U4LTgxZjktOTEzM2E1NDRkZWU5XkEyXkFqcGdeQXVyMzU5OTYxNjI@._V1_UY209_CR20,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2450512
nm0130282,K Callan,Actress,Knives Out,"https://m.media-amazon.com/images/M/MV5BNWEzZGVkZGQtOWJlMC00ZWZjLThiZmItMmE3NWQyOTQ3ZDA2XkEyXkFqcGdeQXVyMDc0NzUzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0130282
nm0256121,Ethan Embry,Actor,Sweet Home Alabama,"https://m.media-amazon.com/images/M/MV5BZmE3OTBhYTYtZjk0ZC00YTUxLWI3NjctMWE0OTdlZTQyZWQxXkEyXkFqcGdeQXVyMTk2ODc0MjY@._V1_UY209_CR14,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0256121
nm0396924,Carice van Houten,Actress,Game of Thrones,"https://m.media-amazon.com/images/M/MV5BNWYzYjI3YmYtNzc0OC00YTYyLTliOTAtZmYwOGZiOGFmNjQ0XkEyXkFqcGdeQXVyMTY1ODY0NDA@._V1_UY209_CR11,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0396924
nm0001471,Jerry Lewis,Actor,The Nutty Professor,"https://m.media-amazon.com/images/M/MV5BMTg2MjgzNTM5OV5BMl5BanBnXkFtZTcwNDg2ODAyMw@@._V1_UY209_CR14,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001471
nm0000395,Terry Farrell,Actress,Star Trek: Deep Space Nine,"https://m.media-amazon.com/images/M/MV5BMWY4NWNkOTYtZDZkOC00NDQzLTliMDgtNWM2YjRjOGJkN2UwXkEyXkFqcGdeQXVyMjMxMzQ3NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000395
nm1601147,Brandon Scott Jones,Actor,Isn't It Romantic,"https://m.media-amazon.com/images/M/MV5BMmFkODY5ZWMtYWZjYi00NWE3LTljNTYtYWQxNGJjZjQ2MmI4XkEyXkFqcGdeQXVyNjEzMDcyMTc@._V1_UY209_CR52,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1601147
nm0676292,Melissa Peterman,Actress,Fargo,"https://m.media-amazon.com/images/M/MV5BMTIxMjUyNTA1MF5BMl5BanBnXkFtZTYwODUwMTA2._V1_UY209_CR6,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0676292
nm0203801,Karl Davies,Actor,Happy Valley,"https://m.media-amazon.com/images/M/MV5BN2M0OWNhNTktMWZkYS00NmUxLThkOTUtMTc5NmE4NGM5NmVkXkEyXkFqcGdeQXVyOTE4MDc4MA@@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0203801
nm0026789,Harry Anderson,Actor,Night Court,"https://m.media-amazon.com/images/M/MV5BNzE4MWM3M2QtNWI5MC00ZTkwLTgyMzEtZDAwMGY2ZWVjY2ViXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0026789
nm10128953,Yung Miami,Actress,You People,"https://m.media-amazon.com/images/M/MV5BZmM1YTAxMzUtMGQ0MC00OGM2LWI2YWQtOGQ4OWNmOWVlNWVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm10128953
nm0691600,Anna Popplewell,Actress,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","https://m.media-amazon.com/images/M/MV5BMjA2MjA1MzQ1M15BMl5BanBnXkFtZTcwNDcyNzAzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0691600
nm0661791,Park Chan-wook,Producer,Ah-ga-ssi,"https://m.media-amazon.com/images/M/MV5BMTgyODk3MTU5OV5BMl5BanBnXkFtZTcwMTc3NjcyMQ@@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0661791
nm0652663,Patton Oswalt,Actor,Young Adult,"https://m.media-amazon.com/images/M/MV5BMTU1OTEyNjEyNl5BMl5BanBnXkFtZTgwODkxMjI4NzM@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0652663
nm1317082,Lymari Nadal,Actress,American Gangster,"https://m.media-amazon.com/images/M/MV5BNjI2MzQ5NDA4Nl5BMl5BanBnXkFtZTYwNTk1Njc4._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1317082
nm0000651,Sissy Spacek,Actress,In the Bedroom,"https://m.media-amazon.com/images/M/MV5BODAwMTU4NTMwMF5BMl5BanBnXkFtZTgwMDMyMTg4MTE@._V1_UY209_CR7,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000651
nm1232226,Alexis Dziena,Actress,Nick and Norah's Infinite Playlist,"https://m.media-amazon.com/images/M/MV5BNTMzNTMxMTY3M15BMl5BanBnXkFtZTcwNTk1NzAzNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1232226
nm2569832,Camilla Luddington,Actress,Tomb Raider,"https://m.media-amazon.com/images/M/MV5BMWVhNTNhOWUtNDViOC00YTg1LTkzOTctY2IzYjFhNWQ0MmZkXkEyXkFqcGdeQXVyMTE0NTM0Mjc5._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2569832
nm0004977,Brian Austin Green,Actor,"Beverly Hills, 90210","https://m.media-amazon.com/images/M/MV5BMTY1NDYzMzA5NF5BMl5BanBnXkFtZTgwOTc3MDc0MTE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0004977
nm2788229,Lesley-Ann Brandt,Actress,Spartacus: Blood and Sand,"https://m.media-amazon.com/images/M/MV5BZTY2ODM2YzYtNzVlZC00YTYwLWEzNWItM2I1ZjU0YTQ5ZmFkXkEyXkFqcGdeQXVyMTg0NjgyODA@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2788229
nm2498781,Jessica Parker Kennedy,Actress,The Flash,"https://m.media-amazon.com/images/M/MV5BODJhYThlYTMtN2E5NC00MzJjLWIzYjUtMTE5MDMyODYxMmYwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2498781
nm0907427,Sonya Walger,Actress,The Librarian: Quest for the Spear,"https://m.media-amazon.com/images/M/MV5BMTM5MzMzMDU2MF5BMl5BanBnXkFtZTcwMzI5MDk2MQ@@._V1_UY209_CR12,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0907427
nm0942367,Edgar Wright,Director,Shaun of the Dead,"https://m.media-amazon.com/images/M/MV5BMTMxMjgyMjQ4NF5BMl5BanBnXkFtZTcwMTU0ODk2Mw@@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0942367
nm1069800,Dominique McElligott,Actress,Leap Year,"https://m.media-amazon.com/images/M/MV5BNDQ0MDliMmUtN2VkZC00OWE2LWI0ZWEtNzg3NjYxNjA2NGRlXkEyXkFqcGdeQXVyMTMyNzI3NzIy._V1_UY209_CR18,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1069800
nm1551130,Keke Palmer,Actress,Nope,"https://m.media-amazon.com/images/M/MV5BM2YzYjcwMWQtMWRiNi00NDVhLTk1MDktYmE1ZGI2OGYwMjdiXkEyXkFqcGdeQXVyMTMxMTU5NTU@._V1_UY209_CR14,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1551130
nm0722629,Matthew Rhys,Actor,A Beautiful Day in the Neighborhood,"https://m.media-amazon.com/images/M/MV5BMTMwOTc5MTI2OV5BMl5BanBnXkFtZTcwMjU0MDk4NA@@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0722629
nm0000627,Greta Scacchi,Actress,The Player,"https://m.media-amazon.com/images/M/MV5BMTYzOTQzMDM4OF5BMl5BanBnXkFtZTcwOTcxNzgwNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000627
nm0580014,Tobias Menzies,Actor,Casino Royale,"https://m.media-amazon.com/images/M/MV5BMjMxMzU0NTIxMl5BMl5BanBnXkFtZTgwOTE4ODAzMjE@._V1_UY209_CR1,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0580014
nm1002609,Nicholas Braun,Actor,Succession,"https://m.media-amazon.com/images/M/MV5BMzBiMzFmYTItY2IxZC00ZjhlLTgxMDAtOWU1ODZkNDBjMGQ3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1002609
nm0164918,Melinda Clarke,Actress,Spawn,"https://m.media-amazon.com/images/M/MV5BYTgwNmZlNzUtODkxMi00MTQzLWI1ZWQtMDg1ZmM4OTNiMzcwXkEyXkFqcGdeQXVyMTYyMTM1MjMx._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0164918
nm0892383,Patricia Velasquez,Actress,The Mummy Returns,"https://m.media-amazon.com/images/M/MV5BMDY2MDdkMTYtOTM1My00NTZiLWEyY2MtMDhhMjU1MmY5ZWI3XkEyXkFqcGdeQXVyOTMzMjI1NA@@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0892383
nm0956603,Constance Zimmer,Actress,UnREAL,"https://m.media-amazon.com/images/M/MV5BMzM3ODA2NjM0OV5BMl5BanBnXkFtZTgwMDEyODcwMDI@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0956603
nm7370588,Jamie Flatters,Actor,Avatar: The Way of Water,"https://m.media-amazon.com/images/M/MV5BMzNiODE4ZmItOWQ0My00NjBlLWIxZTMtMTZjY2U4ZGViN2I4XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm7370588
nm4170048,Ari Aster,Director,Hereditary,"https://m.media-amazon.com/images/M/MV5BMTEyNzE1MTU0ODNeQTJeQWpwZ15BbWU4MDUwMjIyNjUz._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4170048
nm0249046,Lisa Edelstein,Actress,House M.D.,"https://m.media-amazon.com/images/M/MV5BMjA0MDQyOTY2NV5BMl5BanBnXkFtZTcwMjU1MTMxMw@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0249046
nm0000521,Sophie Marceau,Actress,La boum,"https://m.media-amazon.com/images/M/MV5BMTc5NjA5OTk4Ml5BMl5BanBnXkFtZTYwNzkyNzYz._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000521
nm6245186,Luca Padovan,Actor,You,"https://m.media-amazon.com/images/M/MV5BYmViMGVhZGUtNDM4MC00NzUxLWJlZWYtYjdhMDYxNmI3ZDI4XkEyXkFqcGdeQXVyNjMxMjE2Mzk@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm6245186
nm0679410,Dedee Pfeiffer,Actress,Falling Down,"https://m.media-amazon.com/images/M/MV5BMTRiYjQ1MmYtNjUxMi00M2Q3LWFhNzktODNmMWE1YTIyZWMyXkEyXkFqcGdeQXVyNzk1MzQyOTg@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0679410
nm0181920,James Cosmo,Actor,Braveheart,"https://m.media-amazon.com/images/M/MV5BMzE4MDUzMzgyNl5BMl5BanBnXkFtZTcwNjgwNDcyMQ@@._V1_UY209_CR33,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0181920
nm0352778,Bill Hader,Actor,The Skeleton Twins,"https://m.media-amazon.com/images/M/MV5BNTY3MzgwMjE3N15BMl5BanBnXkFtZTcwNjc2MjE3NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0352778
nm0000700,Debra Winger,Actress,Terms of Endearment,"https://m.media-amazon.com/images/M/MV5BMTgwNTQ2ODMwN15BMl5BanBnXkFtZTYwNjc5ODUz._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000700
nm4289392,Lindsey Morgan,Actress,The 100,"https://m.media-amazon.com/images/M/MV5BNzBhZWVjY2EtZjM0Mi00MzI1LWE4M2EtMDI0Nzk1ODc5M2ZmXkEyXkFqcGdeQXVyMDU0Njc2MA@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4289392
nm4977564,Storm Reid,Actress,A Wrinkle in Time,"https://m.media-amazon.com/images/M/MV5BZDdkYTA4YWEtZTQ1Zi00ZmU2LTlmMDUtZGIxNTRjY2FjODViXkEyXkFqcGdeQXVyMjk5NzM4OTc@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4977564
nm2047780,Melissa O'Neil,Soundtrack,Canadian Idol,"https://m.media-amazon.com/images/M/MV5BNGUyNDBkNGMtZjIzYy00NTFlLTllZTktZTg5NmZiMjMzOTY1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY209_CR69,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2047780
nm0344435,Ioan Gruffudd,Actor,Fantastic Four,"https://m.media-amazon.com/images/M/MV5BZDcxYzQ0NTgtMWUyYy00ZWUxLTljYzctYTIxMGMzOTg2ZjRkXkEyXkFqcGdeQXVyMTY5MDIxNDE@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0344435
nm0001046,Julie Christie,Actress,Doctor Zhivago,"https://m.media-amazon.com/images/M/MV5BMTY4MzIzMTE5MV5BMl5BanBnXkFtZTcwNDc3NDA2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001046
nm2399914,Kelli Berglund,Actress,Heels,"https://m.media-amazon.com/images/M/MV5BZTIyMzI3NDctYTQ4Mi00MDU2LWJkMjQtZTg0ZGJmYjhhMmNmXkEyXkFqcGdeQXVyMTI3ODc3NjU@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2399914
nm2497366,Sarah Greene,Actress,The Guard,"https://m.media-amazon.com/images/M/MV5BNjkxMWNlNmQtOGM0Ny00ZDhlLWE3YjAtMDYwM2EwMTEzNWM2XkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2497366
nm7858011,Jack Bandeira,Actor,Lockwood & Co.,"https://m.media-amazon.com/images/M/MV5BNDdiODMxYjMtOWE1OS00YjM3LTg3ZDUtNjhiNjAwNTdmYTYxXkEyXkFqcGdeQXVyNzIzODc4NDI@._V1_UY209_CR6,0,140,209_AL_.jpg",https://www.imdb.com/name/nm7858011
nm7084314,Briana Middleton,Actress,The Tender Bar,"https://m.media-amazon.com/images/M/MV5BYzY5NWVmMjctOTIzZi00OTJjLTk2NWYtOTJkYzI2ZjhmN2E0XkEyXkFqcGdeQXVyNjY5NDgzNjQ@._V1_UY209_CR14,0,140,209_AL_.jpg",https://www.imdb.com/name/nm7084314
nm0165087,Jeremy Clarkson,Self,Top Gear,"https://m.media-amazon.com/images/M/MV5BMTk4Mjk3NTAzOF5BMl5BanBnXkFtZTgwMDAwOTA4MDI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0165087
nm0001480,Shelley Long,Actress,Cheers,"https://m.media-amazon.com/images/M/MV5BNTc3Nzc2NjU2N15BMl5BanBnXkFtZTcwOTQ5ODA5Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001480
nm0751518,Wyatt Russell,Actor,22 Jump Street,"https://m.media-amazon.com/images/M/MV5BNzA2YjljZTgtNmMzMi00NzU4LWExYTUtOTdkMmJiMzAxNTllXkEyXkFqcGdeQXVyMjUxNTU5MTg@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0751518
nm0004738,Catherine Bell,Actress,Bruce Almighty,"https://m.media-amazon.com/images/M/MV5BMTMyMTYxMDk0OF5BMl5BanBnXkFtZTYwMjA1MzA2._V1_UY209_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0004738
nm0227039,Melinda Dillon,Actress,Magnolia,"https://m.media-amazon.com/images/M/MV5BMTc3ODM4MzAyNl5BMl5BanBnXkFtZTcwODUwODYzNA@@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0227039
nm0812308,Sonja Sohn,Actress,Slam,"https://m.media-amazon.com/images/M/MV5BMzE5MDM1MDY2OF5BMl5BanBnXkFtZTcwOTIzNDcwMg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0812308
nm0001943,Marisa Berenson,Actress,Cabaret,"https://m.media-amazon.com/images/M/MV5BNDM1NzY4ODMzNF5BMl5BanBnXkFtZTcwMTQwMjY5Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001943
nm2863262,Eden Brolin,Actress,Beyond,"https://m.media-amazon.com/images/M/MV5BOTEzYWZkMmEtODQ2Yy00NDgyLWE1YTQtNWJiZGM0ZGQ5ZjEwXkEyXkFqcGdeQXVyNjg1NDAwNTQ@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2863262
nm9754316,Amelia Gething,Actress,Emily,"https://m.media-amazon.com/images/M/MV5BZDE5M2Q2OWMtMTk5OS00NzIyLThmMjQtYTkxNWMxNzFjMWRjXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm9754316
nm0005327,Freddie Prinze Jr.,Actor,She's All That,"https://m.media-amazon.com/images/M/MV5BMTM2MjI2NzI3OV5BMl5BanBnXkFtZTcwNzYzMTIxMw@@._V1_UY209_CR11,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005327
nm1817670,Katherine Parkinson,Actress,The Guernsey Literary and Potato Peel Pie Society,"https://m.media-amazon.com/images/M/MV5BMjA1NTEzNDY0MV5BMl5BanBnXkFtZTcwNTk4MjIzNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1817670
nm1897713,Katharine McPhee,Actress,Smash,"https://m.media-amazon.com/images/M/MV5BMjE2Mjk3OTMyOF5BMl5BanBnXkFtZTcwODUzMjcyNw@@._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1897713
nm0103195,David Bradley,Actor,The World's End,"https://m.media-amazon.com/images/M/MV5BMjA5Mjk0NzU4MV5BMl5BanBnXkFtZTcwNzc1Njk5Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0103195
nm3150488,Douglas Booth,Actor,Pride and Prejudice and Zombies,"https://m.media-amazon.com/images/M/MV5BNzAwMGQ1YjAtN2I3ZS00ZTUxLWJmZTgtYzJkZDIzN2FjYmQ2XkEyXkFqcGdeQXVyMjMzMDc2ODM@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3150488
nm0744331,Theo Rossi,Actor,Emily the Criminal,"https://m.media-amazon.com/images/M/MV5BMzY3YmI4NTEtM2IyMC00MzNlLWI5NDQtY2Q3MDc3Nzg1NWU0XkEyXkFqcGdeQXVyNDk3OTM2Nw@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0744331
nm0005134,Jason Lee,Actor,Almost Famous,"https://m.media-amazon.com/images/M/MV5BMTc4MDc3ODgwMF5BMl5BanBnXkFtZTYwNzY2OTI3._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005134
nm8624059,Jacob Elordi,Actor,The Kissing Booth,"https://m.media-amazon.com/images/M/MV5BNDE5NGRhNzMtZTRlMC00YzY0LWEzYzMtMTU1ZjAyMTBiNDRiXkEyXkFqcGdeQXVyNzAwNTgwOTk@._V1_UY209_CR81,0,140,209_AL_.jpg",https://www.imdb.com/name/nm8624059
nm0004911,Angela Featherstone,Actress,The Wedding Singer,"https://m.media-amazon.com/images/M/MV5BNzlkOGVmNDgtNDc2Ni00ZTliLWFmYzAtYTczNWVlYzg0ODVkXkEyXkFqcGdeQXVyOTk0NTI3NTA@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0004911
nm1880888,Olivia Thirlby,Actress,Juno,"https://m.media-amazon.com/images/M/MV5BODM3MzA1NDg5MV5BMl5BanBnXkFtZTgwNTMwMjkxNDE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1880888
nm0000214,Mia Sara,Actress,Timecop,"https://m.media-amazon.com/images/M/MV5BMTc4NDk3Njc3Nl5BMl5BanBnXkFtZTcwNjg2ODIyOA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000214
nm1789336,Jessy Schram,Actress,Unstoppable,"https://m.media-amazon.com/images/M/MV5BOGMwZDRkYjEtYWUyNC00MjFmLTllZDgtM2UwOGI3ODFmZmE2XkEyXkFqcGdeQXVyNDQ3NjYwNg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1789336
nm0000376,Fran Drescher,Writer,The Nanny,"https://m.media-amazon.com/images/M/MV5BY2I4YWExZjEtNTJjYi00Y2IzLThkMDMtYWIxZGNmZmZmMmU4XkEyXkFqcGdeQXVyNTU5ODYzOTY@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000376
nm0000121,Phoebe Cates,Actress,Fast Times at Ridgemont High,"https://m.media-amazon.com/images/M/MV5BMTc4NjA1NDI4NF5BMl5BanBnXkFtZTcwMzIwNjQzMg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000121
nm0000044,Burt Lancaster,Actor,From Here to Eternity,"https://m.media-amazon.com/images/M/MV5BOWI0NTFiZmEtYWUzYS00NmVlLTkyNzAtMDc0OTA1NDhkNjRjXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000044
nm0935653,Ray Winstone,Actor,The Departed,"https://m.media-amazon.com/images/M/MV5BMTc1NTM2MTU1OV5BMl5BanBnXkFtZTcwNDAzNTQyMw@@._V1_UY209_CR12,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0935653
nm0000655,Eric Stoltz,Actor,Pulp Fiction,"https://m.media-amazon.com/images/M/MV5BMTc1Njc5MjQyOF5BMl5BanBnXkFtZTYwNzQzNzgz._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000655
nm0483701,Cynthia LaMontagne,Actress,Forgetting Sarah Marshall,"https://m.media-amazon.com/images/M/MV5BOTQwNTYwMjIxOV5BMl5BanBnXkFtZTcwNDE1ODExOA@@._V1_UY209_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0483701
nm2358540,Natalie Martinez,Actress,Death Race,"https://m.media-amazon.com/images/M/MV5BZjRhOTYyNTAtNGM5Yy00M2NiLWE5MjMtZjg2Mzc2ODQxOWQ4XkEyXkFqcGdeQXVyOTExMjQ0OTE@._V1_UY209_CR12,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2358540
nm0001599,Will Patton,Actor,The Postman,"https://m.media-amazon.com/images/M/MV5BMTIyOTEzNzMxMV5BMl5BanBnXkFtZTYwNTk2Njc3._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001599
nm0774386,Matthias Schoenaerts,Actor,De rouille et d'os,"https://m.media-amazon.com/images/M/MV5BMjMyNTQ0MDgwOF5BMl5BanBnXkFtZTcwOTUxNzA3OA@@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0774386
nm1546300,Diego Boneta,Actor,Luis Miguel: La Serie,"https://m.media-amazon.com/images/M/MV5BM2U4MzM0MjktY2JkZi00OTliLThmNzUtYmFkNDVkMTJlMjhhXkEyXkFqcGdeQXVyMjA1NDEwNTI@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1546300
